cafe_name,avg_review_sentiment_score
뚜레쥬르창동대우점 도봉구 창2동,0.9943860769271852
뚜레쥬르창동동아점 도봉구 창4동,0.7697482025181805
뚜레쥬르카페 광진구 화양동,0.7475686327831166
뚜레쥬르카페강동역점 강동구 천호3동,0.7468529045581818
뚜레쥬르카페목동승희점 양천구 신정6동,0.3043942530949911
뚜레쥬르행당 성동구 행당1동,0.6620351021630424
뚜스뚜스홈플러스강서점 강서구 등촌1동,0.7241911929387312
뚱스필드 성동구 성수2가3동,0.9931765139102936
띠아모 종로구 종로5.6가동,0.7983658277071439
라그랑우스 광진구 자양1동,0.814691036428724
라너스커피 서초구 방배2동,0.7986205577850342
라디오데이즈 종로구 이화동,0.8175354441006979
라떼킹 성동구 성수1가2동,0.9481189734226948
라떼홀 동대문구 답십리1동,0.912460207939148
라바트리서울숲 성동구 성수1가2동,0.781168418271201
라보아르 마포구 연남동,0.9940496385097504
라쁘띠메종 용산구 한강로동,0.6630726983672695
라오제대만대왕카스테라 강서구 방화2동,0.687098899613256
라운지1971 용산구 한강로동,0.2653002589941025
라임과자점 은평구 불광1동,0.7638159518241882
란성엔제리너스커피롯데영등포역사점 영등포구 영등포본동,0.5697677044641404
랑구푸드 구로구 오류1동,0.7964814484119416
랑데자뷰NC 구로구 구로5동,0.6972226738929749
랑데자뷰왕십리역점 성동구 행당1동,0.0044731497764587
래피소드커피 중구 소공동,0.950442224740982
랠리쉬커피 성북구 동선동,0.9373041987419128
랩트 서대문구 연희동,0.8250697084835598
랭스영카페앤펍 강남구 역삼1동,0.8846352076530457
러슬 광진구 구의2동,0.8703091401320237
러츠커피숍 성북구 길음2동,0.2524695694446563
런치백 동대문구 신설동,0.7976401746273041
레드콜리 관악구 중앙동,0.6515469563007354
레브두 송파구 송파1동,0.7888671934604645
레비티커스커피 강남구 신사동,0.9310626444063688
레이더 성동구 성수2가3동,0.7260442862385198
레이브릭스 강남구 신사동,0.6610723471641541
레이어비 마포구 성산2동,0.8145615649223327
레종데트르 용산구 한남동,0.9723700536621942
로그 구로구 구로3동,0.8733663188783746
로로옴 도봉구 도봉2동,0.802138492640327
로모커피 은평구 응암3동,0.5
로브스 동대문구 전농1동,0.9834662079811096
로스팅데이 구로구 신도림동,0.6644439339637757
로아코커피 마포구 공덕동,0.9946320056915284
로얄마카롱 강남구 역삼1동,0.8253510344773531
로이즈커피 서초구 양재2동,0.5953380346298218
로진 동작구 상도3동,0.3
로칼커피 용산구 남영동,0.9827984266810948
로커피 양천구 신월1동,0.797849322689904
로프커피 광진구 군자동,0.8009452109066945
롤링빈스 서초구 방배4동,0.962332977851232
롤링핀 광진구 구의2동,0.0478578507900238
롤앤번베이커리 성동구 성수1가1동,0.9922472337881724
